Num_Name	Epoch	q	e	i	w	Node	Tp	Ref
C/1949 K1 (Johnson)	33320	2.553231	1.000713	131.3511	40.0905	222.3271	19500119.31	SAO_2008
C/1949 N1 (Bappu-Bok-Newkirk)	33200	2.058177	0.998644	105.7686	89.53	309.7099	19491026.55	SAO_2008
C/1950 K1 (Minkowski)	33680	2.572335	1.001231	144.1552	192.4685	38.8905	19510115.04	SAO_2008
C/1951 C1 (Pajdusakova)	33676	0.719063	1	87.8968	68.602	311.2198	19510130.43	SAO_2008
C/1951 P1 (Wilson-Harrington)	34040	0.740427	0.999739	152.5337	269.6206	76.8942	19520112.95	SAO_2008
D/1952 B1 (Harrington-Wilson)	34058	1.66490668	0.51432703	16.3524	343.03426	128.47805	19511030.37	JPL3
C/1952 H1 (Mrkos)	34160	1.282696	0.982816	112.0282	144.8846	122.3556	19520608.7	SAO_2008
C/1952 M1 (Peltier)	34200	1.201925	0.999739	45.5521	96.5825	188.6438	19520715.25	SAO_2008
C/1952 Q1 (Harrington)	34400	1.664977	0.99591	59.1154	191.6259	221.3917	19530105.42	SAO_2008
C/1952 W1 (Mrkos)	34400	0.777729	1.000343	97.1837	253.8218	343.5816	19530124.86	SAO_2008
C/1953 G1 (Mrkos-Honda)	34520	1.022132	0.997391	93.8573	85.74	275.8856	19530526.44	SAO_2008
C/1953 T1 (Abell)	34830	0.97009079	1.00068695	53.22814	194.38708	3.03415	19540707.35	JPL2
C/1953 X1 (Pajdusakova)	34767	0.072347	1	13.5729	94.0779	115.2328	19540124.67	SAO_2008
C/1954 M1 (Harrington)	34960	2.060608	1	136.6445	1.4178	292.7314	19540118.1	SAO_2008
C/1954 M2 (Kresak-Peltier)	35000	0.746377	1.000174	88.5406	254.7275	75.5684	19540829.67	SAO_2008
C/1954 O1 (Vozarova)	34880	0.677461	1.000286	116.1542	357.2601	122.8248	19540601.94	SAO_2008
C/1954 O2 (Baade)	35320	3.869934	1.000509	100.3891	144.6706	265.3399	19550813.31	SAO_2008
C/1954 Y1 (Haro-Chavira)	35480	4.076871	1.004667	79.5999	57.2975	72.8723	19560126.66	SAO_2008
C/1955 G1 (Abell)	34840	4.49568	1.002791	123.9327	73.75	321.3347	19540324.12	SAO_2008
C/1955 L1 (Mrkos)	35280	0.534419	0.989361	86.5016	32.5143	48.9416	19550604.17	SAO_2008
C/1955 N1 (Bakharev-Macfarlane-Krienke)	35280	1.42745	0.994167	50.0329	13.2183	303.4659	19550711.54	SAO_2008
C/1955 O1 (Honda)	35320	0.884616	1.000947	107.5221	348.1929	339.4213	19550804.06	SAO_2008
C/1956 E1 (Mrkos)	35577	0.84224	1	147.4519	81.0015	226.7159	19560413.61	SAO_2008
C/1956 F1-A (Wirtanen)	36080	4.447262	1.002745	33.2017	13.2594	233.6563	19570902.41	SAO_2008
C/1956 R1 (Arend-Roland)	36061	0.31604179	1.0002444	119.94447	308.77471	215.85587	19570408.03	JPL2
C/1957 P1 (Mrkos)	36040	0.354933	0.999365	93.9411	40.3197	68.3242	19570801.44	SAO_2008
C/1957 U1 (Latyshev-Wild-Burnham)	36177	0.53913	1	156.7154	277.6138	210.8753	19571205.13	SAO_2008
C/1958 D1 (Burnham)	36320	1.322689	0.999943	15.7879	16.4658	151.1944	19580416.3	SAO_2008
C/1958 R1 (Burnham-Slaughter)	36640	1.628198	0.999866	61.2576	100.7361	323.7788	19590311.52	SAO_2008
C/1959 O1 (Bester-Hoffmeister)	36760	1.250534	1.002679	12.8322	186.5069	105.735	19590717.56	SAO_2008
C/1959 Q1 (Alcock)	36800	1.150354	1.000919	48.2566	124.7085	159.9227	19590817.61	SAO_2008
C/1959 Q2 (Alcock)	36827	0.165507	1	107.7622	300.6059	225.7683	19590915.88	SAO_2008
C/1959 X1 (Mrkos)	36880	1.253464	0.999748	19.6339	84.6925	100.6205	19591113.22	SAO_2008
C/1959 Y1 (Burnham)	37000	0.504353	1.000145	159.6002	306.6343	252.6387	19600321	SAO_2008
C/1960 B1 (Burnham)	36839	1.170751	1	69.501	273.2478	83.7794	19590927.73	SAO_2008
C/1960 M1 (Humason)	36920	4.266927	1.000884	125.4695	46.4607	307.2619	19591211.21	SAO_2008
C/1960 Y1 (Candy)	37320	1.061612	0.9899	150.9552	136.6139	177.2778	19610208.92	SAO_2008
C/1961 O1 (Wilson-Hubbard)	37520	0.040199	0.999962	24.2116	270.7008	298.9545	19610717.5	SAO_2008
C/1961 R1 (Humason)	38000	2.133412	0.989569	153.278	233.5552	155.4385	19621210.21	SAO_2008
C/1961 T1 (Seki)	37600	0.681129	0.991812	155.7107	126.5749	247.3552	19611010.64	SAO_2008
C/1962 C1 (Seki-Lines)	37760	0.031397	1.000003	65.0142	11.4731	304.6776	19620401.66	SAO_2008
C/1962 H1 (Honda)	37774	0.653093	1	72.8735	72.1412	79.8183	19620420.2	SAO_2008
C/1963 A1 (Ikeya)	38120	0.632139	0.993377	160.6487	336.3018	53.2187	19630321.47	SAO_2008
C/1963 F1 (Alcock)	38160	1.537101	0.99806	86.2194	146.6221	43.4648	19630505.88	SAO_2008
C/1963 R1 (Pereyra)	38280	0.005065	0.999946	144.5821	86.1601	7.9393	19630823.96	SAO_2008
C/1964 L1 (Tomita-Gerber-Honda)	38560	0.500363	0.995933	161.8323	58.4245	309.8701	19640630.62	SAO_2008
C/1964 N1 (Ikeya)	38600	0.821752	0.984643	171.92	290.7618	269.9493	19640801.21	SAO_2008
C/1964 P1 (Everhart)	38640	1.259275	0.996513	67.9689	20.6856	280.4451	19640823.19	SAO_2008
C/1965 S1-A (Ikeya-Seki)	39040	0.007786	0.999915	141.8642	69.0486	346.9947	19651021.18	SAO_2008
C/1965 S1-B (Ikeya-Seki)	39040	0.007778	0.999925	141.861	69.0343	346.9811	19651021.18	SAO_2008
C/1965 S2 (Alcock)	39059	1.2939	1	65.0092	150.5239	175.6235	19651026.14	SAO_2008
C/1966 P1 (Kilston)	39440	2.384748	0.999376	40.2648	154.4836	156.0516	19661028.07	SAO_2008
C/1966 P2 (Barbon)	39240	2.018766	0.998183	28.7058	136.1701	167.6893	19660417.79	SAO_2008
C/1966 R1 (Ikeya-Everhart)	39342	0.88188	1	48.279	50.047	107.66	19660805.32	SAO_2008
C/1966 T1 (Rudnicki)	39520	0.419225	1.000391	9.0798	79.784	75.7078	19670120.88	SAO_2008
C/1967 C1 (Seki)	39563	0.457263	1	106.4756	144.3132	200.5401	19670313.74	SAO_2008
C/1967 C2 (Wild)	39552	1.327158	1	99.1058	173.261	306.8449	19670302.53	SAO_2008
C/1967 M1 (Mitchell-Jones-Gerber)	39658	0.178251	1	56.7083	78.944	32.2934	19670616.79	SAO_2008
C/1967 Y1 (Ikeya-Seki)	39920	1.696581	0.999152	129.3153	70.8641	255.3211	19680225.71	SAO_2008
C/1968 H1 (Tago-Honda-Yamamoto)	39993	0.68037806	0.99609752	102.1698	50.44712	233.10788	19680516.27	JPL3
C/1968 L1 (Whitaker-Thomas)	40012	1.234003	1	61.7687	353.9761	254.7165	19680604.5	SAO_2008
C/1968 N1 (Honda)	40103	1.16043286	1.00066322	143.23835	88.71511	106.74752	19680807.92	JPL3
C/1968 Q1 (Bally-Clayton)	40089	1.771085	1	93.1695	26.8644	319.3954	19680820.84	SAO_2008
C/1968 Q2 (Honda)	40164	1.098991	1	127.9128	282.8072	253.2939	19681103.84	SAO_2008
C/1968 U1 (Wild)	39946	2.60907	1	135.165	101.688	209.197	19680331.25	SAO_2008
C/1968 Y1 (Thomas)	40240	3.316033	0.995301	45.2291	82.5798	16.11	19690112.25	SAO_2008
C/1969 O1-A (Kohoutek)	40680	1.719085	0.999125	86.3128	123.4686	301.7583	19700321.64	SAO_2008
C/1969 P1 (Fujikawa)	40506	0.773917	1	8.9257	299.0175	192.398	19691012.45	SAO_2008
C/1969 T1 (Tago-Sato-Kosaka)	40608	0.47263945	0.99992577	75.81773	267.83431	101.65981	19691221.27	JPL3
C/1969 Y1 (Bennett)	40680	0.537606	0.996193	90.0394	354.146	224.6574	19700320.04	SAO_2008
C/1970 B1 (Daido-Fujikawa)	40633	0.065742	1	100.176	266.6535	30.6057	19700215.81	SAO_2008
C/1970 K1 (White-Ortiz-Bolelli)	40720	0.008879	1	139.0714	61.2903	337.0147	19700514.49	SAO_2008
C/1970 N1 (Abe)	40880	1.112539	1.000048	126.7199	96.5835	21.7014	19701020.7	SAO_2008
C/1970 U1 (Suzuki-Sato-Seki)	40861	0.405499	1	60.7849	318.522	293.6802	19701001.8	SAO_2008
C/1971 E1 (Toba)	41040	1.233292	1.000775	109.6825	152.3628	104.076	19710417.25	SAO_2008
C/1972 E1 (Bradfield)	41400	0.927214	0.998126	123.693	257.6978	160.2988	19720327.7	SAO_2008
C/1972 F1 (Gehrels)	40960	3.276561	0.996943	175.616	128.7315	24.7484	19710106.53	SAO_2008
C/1972 L1 (Sandage)	41640	4.275707	1.006288	79.3681	56.6577	225.4863	19721114.81	SAO_2008
C/1972 U1 (Kojima)	41720	2.147032	1.001018	141.8554	334.3058	43.1885	19730212.28	SAO_2008
C/1972 X1 (Araya)	41680	4.860748	0.99991	113.0902	267.2042	314.8839	19721218.94	SAO_2008
C/1973 A1 (Heck-Sause)	41600	2.511124	1.000501	138.6283	346.2351	175.8772	19721005.46	SAO_2008
C/1973 D1 (Kohoutek)	41840	1.382019	0.998723	121.5982	74.8598	164.8177	19730607.18	SAO_2008
C/1973 E1 (Kohoutek)	42040	0.142425	1.000008	14.3043	37.7976	258.4895	19731228.43	SAO_2008
C/1973 H1 (Huchra)	41760	2.384337	0.972977	48.329	123.4776	57.8409	19730311.55	SAO_2008
C/1973 N1 (Sandage)	42000	4.812056	1.000059	137.4032	72.543	279.2376	19731108.15	SAO_2008
C/1973 W1 (Gibson)	41920	3.84207	1.000643	108.0665	221.2562	244.6006	19730809.88	SAO_2008
C/1974 C1 (Bradfield)	42120	0.503191	0.999697	61.2842	333.1341	143.7346	19740318.36	SAO_2008
C/1974 F1 (Lovas)	42640	3.011456	0.999602	50.6485	261.3664	12.3684	19750822.18	SAO_2008
C/1974 O1 (Cesco)	42160	1.372951	0.979579	173.1585	176.7744	165.7415	19740513	SAO_2008
C/1974 V1 (van den Bergh)	42280	6.018928	1.003948	60.8537	151.7597	226.1041	19740807.77	SAO_2008
C/1974 V2 (Bennett)	42383	0.864646	1	134.8269	324.9673	51.3485	19741201.52	SAO_2008
C/1975 E1 (Bradfield)	42582	1.21694784	1.00140492	55.24378	264.13061	157.90894	19750404.58	JPL3
C/1975 N1 (Kobayashi-Berger-Milon)	42680	0.425561	1.000097	80.7812	116.9699	296.3521	19750905.33	SAO_2008
C/1975 T1 (Mori-Sato-Fujikawa)	42766	1.60393433	0.99746082	91.6077	246.24136	278.67849	19751225.88	JPL3
C/1975 T2 (Suzuki-Saigusa-Mori)	42720	0.838047	0.985653	118.2332	152.0192	216.8053	19751015.36	SAO_2008
C/1975 V1-A (West)	42840	0.196626	0.999971	43.0664	358.427	118.924	19760225.22	SAO_2008
C/1975 V2 (Bradfield)	42769	0.21872057	1.0000119	70.62633	358.08994	271.31296	19751221.18	JPL3
C/1975 X1 (Sato)	42800	0.863968	1.001214	93.9552	215.4661	281.4943	19760103.92	SAO_2008
C/1976 D1 (Bradfield)	42840	0.84781	0.993811	46.834	313.0066	160.7896	19760224.64	SAO_2008
C/1976 D2 (Schuster)	42440	6.880674	1.002099	112.0259	193.4266	22.787	19750115.54	SAO_2008
C/1976 E1 (Bradfield)	42833	0.67832	1	147.778	221.767	70.203	19760225.06	SAO_2008
C/1976 J1 (Harlan)	43080	1.568877	0.999695	38.8063	193.2643	81.411	19761103.15	SAO_2008
C/1976 U1 (Lovas)	42960	5.857415	1.003931	86.6321	118.7899	286.0372	19760706.39	SAO_2008
D/1977 C1 (Skiff-Kosai)	43197	2.84975662	0.25917091	3.20139	26.55061	80.76843	19760803.99	JPL4
C/1977 D1 (Lovas)	43080	5.715207	1.003506	64.5266	146.275	338.1707	19761031.98	SAO_2008
C/1977 H1 (Helin)	43325	1.117568	1	43.1952	249.3565	20.1385	19770630.97	SAO_2008
C/1977 R1 (Kohler)	43448	0.99057613	0.99954302	48.71188	163.48667	182.52268	19771110.57	JPL3
C/1977 V1 (Tsuchinshan)	43360	3.603039	0.999633	168.5495	318.1658	5.285	19770724.81	SAO_2008
C/1978 A1 (West)	43360	5.606362	1.002964	116.93	343.2844	211.6236	19770721.56	SAO_2008
C/1978 C1 (Bradfield)	43585	0.436585	1	51.0863	48.7048	260.498	19780317.69	SAO_2008
C/1978 G2 (McNaught-Tritton)	43760	6.282837	1.002136	153.1829	229.5094	72.216	19780824.54	SAO_2008
C/1978 H1 (Meier)	43840	1.136524	1.00085	43.7614	231.4019	349.3449	19781111.41	SAO_2008
D/1978 R1 (Haneda-Campos)	43773	1.10141366	0.66520165	5.94716	240.46182	132.25398	19781009.49	JPL6
C/1978 R3 (Machholz)	43720	1.771588	1.000416	130.6364	224.754	290.678	19780813.67	SAO_2008
C/1978 T1 (Seargent)	43798	0.36988476	0.99832452	67.82833	207.75755	41.77502	19780914.85	JPL4
C/1978 T3 (Bradfield)	43780	0.43187	1	138.2649	240.4503	358.4191	19780929.09	SAO_2008
C/1979 M1 (Bradfield)	44080	0.413217	1.000059	136.2293	47.6513	164.2164	19790723.26	SAO_2008
C/1979 M3 (Torres)	44080	4.686916	1.00106	92.1782	10.101	293.1365	19790715.4	SAO_2008
C/1979 Q1 (SOLWIND)	44116	0.0048	1	141.456	67.668	344.997	19790830.95	SAO_2008
C/1979 S1 (Meier)	44160	1.432081	0.973197	67.084	112.5727	297.6307	19791017.35	SAO_2008
C/1979 Y1 (Bradfield)	44262	0.54526273	0.98791586	148.60241	257.60269	103.21631	19791221.61	JPL7
C/1980 E1 (Bowell)	45006	3.36394233	1.05750002	1.66173	135.08452	114.55628	19820312.29	JPL4
C/1980 L1 (Torres)	44360	2.583897	1.000164	73.1503	334.9641	279.5228	19800419.86	SAO_2008
C/1980 O1 (Cernis-Petrauskas)	44412	0.522744	1	49.0681	337.7695	160.6356	19800622.45	SAO_2008
C/1980 R1 (Russell)	44680	2.112441	1.001723	128.7068	297.1927	232.789	19810306.16	SAO_2008
C/1980 V1 (Meier)	44616	1.51956368	0.9946775	100.98635	87.96823	25.43665	19801209.65	JPL5
C/1980 Y1 (Bradfield)	44600	0.259823	0.999725	138.585	358.2941	115.3515	19801229.54	SAO_2008
C/1980 Y2 (Panther)	44667	1.65726853	0.99899066	82.64774	105.60132	331.99811	19810127.32	JPL9
C/1981 B1 (SOLWIND)	44631	0.00792	1	140.676	65.428	342.107	19810127.1	SAO_2008
C/1981 G1 (Elias)	44840	4.742518	1.000659	115.3105	310.2409	176.7053	19810818.23	SAO_2008
C/1981 H1 (Bus)	44800	2.458143	0.999021	160.664	189.8443	24.2644	19810730.75	SAO_2008
C/1981 M1 (Gonzalez)	44680	2.333601	0.999395	107.1467	181.6147	143.9696	19810325.66	SAO_2008
C/1981 O1 (SOLWIND)	44805	0.00612	1	141.706	68.428	345.957	19810720.34	SAO_2008
C/1981 V1 (SOLWIND)	44913	0.0045	1	143.847	77.68	357.569	19811104.53	SAO_2008
C/1981 W1 (SOLWIND)	44929	0.0048	1	135.48	97.36	24.63	19811120.61	SAO_2008
C/1982 M1 (Austin)	45217	0.64781144	0.9993957	84.4951	33.82279	326.26257	19820824.73	JPL4
C/1983 H1 (IRAS-Araki-Alcock)	45466	0.99133987	0.98987026	73.2526	192.85137	49.10247	19830521.26	JPL12
C/1983 J1 (Sugano-Saigusa-Fujikawa)	45481	0.47132819	1.00072562	96.64598	82.22086	83.04189	19830501.35	JPL15
C/1983 J2 (IRAS)	45353	1.416483	1	152.1911	227.0805	119.6342	19830119.03	SAO_2008
C/1983 N1 (IRAS)	45440	2.417999	0.99942	138.8364	265.581	171.7915	19830502.71	SAO_2008
C/1983 N2 (SOLWIND)	45523	0.0049	1	142.23	81.43	359.55	19830707.89	SAO_2008
C/1983 O1 (Cernis)	45854	3.31799572	1.00150264	134.69526	186.20953	209.5759	19830721.19	JPL3
C/1983 O2 (IRAS)	45680	2.254776	1.000196	120.7372	333.9786	201.2574	19831128	SAO_2008
C/1983 R1 (Shoemaker)	45680	3.344888	1.000152	137.5972	176.0386	164.684	19831123.79	SAO_2008
C/1983 S2 (SOLWIND)	45602	0.00753	1	143.987	78.581	358.679	19830925.19	SAO_2008
C/1984 A1 (Bradfield 1)	45752	1.35751294	0.95239721	51.80053	219.16632	356.85914	19831227.8	JPL4
C/1984 K1 (Shoemaker)	46320	2.696508	1.00072	116.665	235.4677	49.6864	19850904.59	SAO_2008
C/1984 N1 (Austin)	45920	0.291284	0.999846	164.1533	353.1286	171.5774	19840812.14	SAO_2008
C/1984 O2 (SOLWIND)	45910	0.01541	1	136.386	56.666	330.436	19840728.56	SAO_2008
C/1984 Q1 (SOLWIND)	45935	0.0049	1	144.14	81.04	355.72	19840823.22	SAO_2008
C/1984 R1 (SOLWIND)	45960	0.1051	1	36.92	78.74	152.84	19840917.42	SAO_2008
C/1984 S1 (Meier)	45987	0.856856	1	145.6146	128.0082	11.7104	19841013.95	SAO_2008
C/1984 U1 (Shoemaker)	45960	5.489159	0.995209	179.2123	182.8308	238.3009	19840903.56	SAO_2008
C/1984 U2 (Shoemaker)	46080	1.21451	0.970905	13.8812	229.2138	223.475	19850103.89	SAO_2008
C/1984 V1 (Levy-Rudenko)	46071	0.91794863	0.99920952	65.71457	82.73676	331.16797	19841214.26	JPL5
C/1984 W2 (Hartley)	46320	4.000234	0.999579	89.3273	255.2662	250.2083	19850928.37	SAO_2008
C/1985 K1 (Machholz)	46245	0.106252	1	16.2766	274.5004	195.4353	19850628.74	SAO_2008
C/1985 R1 (Hartley-Good)	46370	0.69457738	0.99988089	79.92941	87.03289	358.39586	19851209.12	JPL4
C/1985 T1 (Thiele)	46400	1.31714	0.983297	139.0692	53.0001	53.0127	19851219.21	SAO_2008
C/1986 E1 (Shoemaker)	46520	3.593864	0.94678	159.809	123.5706	294.8423	19860311.29	SAO_2008
C/1986 N1 (Churyumov-Solodovnikov)	46560	2.642107	0.999534	114.9293	157.7548	134.6178	19860506.5	SAO_2008
C/1986 P1 (Wilson)	46880	1.19964939	1.00029031	147.11895	238.30855	111.66564	19870420.78	JPL5
C/1986 P1-A (Wilson)	46920	1.199651	1.000312	147.1191	238.3072	111.6661	19870420.78	SAO_2008
C/1986 P1-B (Wilson)	46920	1.199345	1.000797	147.1192	238.3135	111.6661	19870420.89	SAO_2008
C/1986 V1 (Sorrells)	46880	1.721155	0.999909	160.5801	70.2329	74.8046	19870309.65	SAO_2008
C/1987 A1 (Levy)	46800	0.921485	1.000383	96.583	95.2451	17.1167	19861217.53	SAO_2008
C/1987 B1 (Nishikawa-Takamizawa-Tago)	46850	0.8695888	0.99579654	172.22989	200.40343	176.012	19870317.35	JPL3
C/1987 B2 (Terasako)	46800	0.39302	0.995125	40.8543	195.2764	97.706	19861224.87	SAO_2008
C/1987 F1 (Torres)	46880	3.624588	1.001008	124.08	329.0892	194.4877	19870410.27	SAO_2008
C/1987 H1 (Shoemaker)	46760	5.457548	1.002839	132.4743	16.996	268.3257	19861117.11	SAO_2008
C/1987 P1 (Bradfield)	47128	0.86895603	0.99473998	34.08809	73.89961	268.09288	19871107.27	JPL8
C/1987 Q1 (Rudenko)	47080	0.602603	1.000437	114.8751	143.8336	298.5696	19871009.53	SAO_2008
C/1987 T1 (Levy)	47047	0.515185	1	62.5345	13.1872	143.7254	19870909.17	SAO_2008
C/1987 T2 (SMM)	47074	0.00538	1	144.256	80.591	1.159	19871006.07	SAO_2008
C/1987 U3 (McNaught)	56700	0.84393062	0.99792187	96.57508	17.42226	261.27422	19871202.16	JPL5
C/1987 U4 (SMM)	47086	0.00627	1	144.466	82.632	3.66	19871018.03	SAO_2008
C/1987 W1 (Ichimura)	47127	0.19951672	1	41.62394	329.29166	226.52947	19880110.1	JPL3
C/1987 W2 (Furuyama)	47240	1.679526	1.000202	117.7834	233.6271	250.7538	19880303.07	SAO_2008
C/1987 W3 (Jensen-Shoemaker)	47160	3.332819	1.004767	76.7159	194.7364	198.3456	19880118.81	SAO_2008
C/1988 A1 (Liller)	47240	0.841333	0.996565	73.3224	57.3876	31.5154	19880331.11	SAO_2008
C/1988 B1 (Shoemaker)	46880	5.030826	1.002519	80.5858	124.2192	325.1598	19870320.12	SAO_2008
C/1988 C1 (Maury-Phinney)	47156	1.930534	1	93.157	346.8345	147.5202	19871226.79	SAO_2008
C/1988 F1 (Levy)	47120	1.174176	0.997816	62.8074	326.5149	288.7651	19871129.95	SAO_2008
C/1988 J1 (Shoemaker-Holt)	47200	1.174466	0.99783	62.8066	326.515	288.7649	19880214.22	SAO_2008
C/1988 L1 (Shoemaker-Holt-Rodriquez)	47467	2.47429201	1.00066971	97.68842	232.14617	115.25515	19890612.47	JPL8
C/1988 M1 (SMM)	47340	0.00516	1	144.706	85.882	7.66	19880627.78	SAO_2008
C/1988 P1 (Machholz)	47422	0.164558	1	40.199	349.0366	167.7281	19880917.57	SAO_2008
C/1988 Q1 (SMM)	47395	0.00591	1	144.436	82.252	3.2	19880821.82	SAO_2008
C/1988 T1 (SMM)	47446	0.00513	1	144.786	88.083	10.351	19881012.07	SAO_2008
C/1988 U1 (SMM)	47459	0.00579	1	144.716	86.142	7.981	19881024.86	SAO_2008
C/1988 W1 (SMM)	47483	0.0059	1	144.796	91.084	14.021	19881118.37	SAO_2008
C/1988 Y1 (Yanaka)	47507	0.427818	1	71.0077	88.1228	315.5225	19881211.65	SAO_2008
C/1989 A1 (Yanaka)	47570	1.8945811	0.99865876	52.40919	351.56035	157.088	19881031.8	JPL4
C/1989 A3 (Bradfield)	47500	0.420271	0.977708	83.0672	194.7353	28.4357	19881205.24	SAO_2008
C/1989 A5 (Shoemaker)	47600	2.639507	0.99518	96.5548	19.109	137.1386	19890226.09	SAO_2008
C/1989 A6 (Shoemaker)	47467	2.207834	1	25.505	18.8355	74.3147	19881102.09	SAO_2008
C/1989 L1 (SMM)	47680	0.00557	1	144.636	84.722	6.24	19890602.58	SAO_2008
C/1989 N3 (SMM)	47716	0.00462	1	144.786	91.804	14.902	19890708.77	SAO_2008
C/1989 Q1 (Okazaki-Levy-Rudenko)	47808	0.64233712	1.00005109	90.14663	150.57086	275.51105	19891111.92	JPL9
C/1989 R1 (Helin-Roman)	47758	1.324502	1	128.1341	154.9103	128.6096	19890820.29	SAO_2008
C/1989 S1 (SMM)	47798	0.00476	1	144.768	87.499	9.636	19890928.86	SAO_2008
C/1989 T1 (Helin-Roman-Alu)	47880	1.047322	0.990657	46.0369	68.1263	8.5186	19891215.94	SAO_2008
C/1989 W1 (Aarseth-Brewington)	47865	0.30068728	1.00009237	88.38764	205.25898	345.91457	19891227.89	JPL3
C/1989 X1 (Austin)	47997	0.34977408	1.00022728	58.9564	61.57634	75.92533	19900409.97	JPL5
C/1989 Y1 (Skorichenko-George)	47945	1.56916863	1.00029774	59.36588	137.83336	280.0094	19900411.93	JPL2
C/1989 Y2 (McKenzie-Russell)	47838	1.975817	1	160.3369	191.741	293.8975	19891107.69	SAO_2008
C/1990 E1 (Cernis-Kiuchi-Nakamura)	47967	1.068339	1	48.1425	100.6214	348.4448	19900317.33	SAO_2008
C/1990 K1 (Levy)	48135	0.9387154	1.00063325	131.58391	242.66724	139.36421	19901024.68	JPL4
C/1990 M1 (McNaught-Hughes)	48320	2.682238	1.001198	132.7742	18.1719	233.206	19910227.67	SAO_2008
C/1990 N1 (Tsuchiya-Kiuchi)	48160	1.092424	0.995316	143.7839	180.9189	330.7378	19900928.74	SAO_2008
C/1991 A2 (Arai)	48240	1.434161	0.990507	70.9783	337.6388	115.5226	19901210.89	SAO_2008
C/1991 B1 (Shoemaker-Levy)	48640	2.265035	0.993508	77.2881	74.365	145.1295	19911231.18	SAO_2008
C/1991 C3 (McNaught-Russell)	48200	4.777087	1.001769	113.4304	320.8865	161.7096	19901018.2	SAO_2008
C/1991 F2 (Helin-Lawrence)	48640	1.517721	1.000431	95.4565	271.1592	11.8349	19920120.03	SAO_2008
C/1991 L3 (Levy)	48527	0.98254496	0.92881052	19.19031	41.47007	329.43082	19910708.19	JPL8
C/1991 L4 (Helin-Alu)	48680	4.849913	1.000083	49.2952	30.7913	253.6535	19920219.93	SAO_2008
C/1991 Q1 (McNaught-Russell)	48760	3.193954	0.994581	90.5062	257.231	120.4638	19920503.45	SAO_2008
C/1991 R1 (McNaught-Russell)	48200	6.98634	0.999374	104.5086	149.2398	150.1176	19901112.23	SAO_2008
C/1991 T2 (Shoemaker-Levy)	48707	0.8362582	0.99985728	113.49713	145.23883	49.0494	19920724.51	JPL18
C/1991 X2 (Mueller)	48652	0.19884759	1.00025947	95.58859	306.97529	288.77966	19920321.2	JPL3
C/1991 Y1 (Zanotta-Brewington)	48634	0.64396876	1.00005756	50.02858	197.8729	254.90752	19920131.99	JPL3
C/1992 A1 (Helin-Alu)	48800	3.016578	1.004149	39.2638	239.8431	288.9032	19920708.69	SAO_2008
C/1992 B1 (Bradfield)	48701	0.500157	1	20.2378	15.3368	275.3503	19920319.54	SAO_2008
C/1992 F1 (Tanaka-Machholz)	48720	1.261498	0.995966	79.2924	65.4746	300.5082	19920422.69	SAO_2008
C/1992 J1 (Spacewatch)	49240	3.007006	0.999961	124.3187	83.4011	203.324	19930905.55	SAO_2008
C/1992 J2 (Bradfield)	48768	0.592305	1	158.5644	299.717	159.9981	19920525.79	SAO_2008
C/1992 N1 (Machholz)	48814	0.819198	1	57.6407	162.6392	235.1287	19920710.82	SAO_2008
C/1992 Q2 (Helin-Lawrence)	49080	2.038458	0.965365	106.8481	268.8535	194.6672	19930315.11	SAO_2008
C/1992 U1 (Shoemaker)	49080	2.313654	0.999411	65.9859	54.8646	55.2994	19930325.68	SAO_2008
C/1992 W1 (Ohshita)	48920	0.664134	0.991721	115.1232	310.0665	138.3753	19921101.59	SAO_2008
C/1993 A1 (Mueller)	49360	1.937531	1.001779	124.8778	130.6569	144.7224	19940112.88	SAO_2008
C/1993 F1 (Mueller)	48840	5.900474	1.005773	53.9401	61.994	77.5156	19920804.52	SAO_2008
D/1993 F2-A (Shoemaker-Levy 9)	49480	5.3805631	0.21620917	6.00329	354.89352	220.53766	19940324.1	JPLA38
D/1993 F2-B (Shoemaker-Levy 9)	49480	5.38065243	0.2156198	5.99022	354.90065	220.56529	19940324.53	JPLB34
D/1993 F2-C (Shoemaker-Levy 9)	49480	5.38041144	0.21516872	5.98196	354.90826	220.58139	19940324.81	JPLC28
D/1993 F2-D (Shoemaker-Levy 9)	49480	5.38036971	0.21472534	5.97297	354.91311	220.60031	19940325.1	JPLD29
D/1993 F2-E (Shoemaker-Levy 9)	49480	5.38031828	0.21441065	5.96663	354.91615	220.61378	19940325.3	JPLE50
D/1993 F2-F (Shoemaker-Levy 9)	49480	5.38036243	0.21358484	5.94846	354.9331	220.65161	19940325.97	JPLF33
D/1993 F2-G (Shoemaker-Levy 9)	49480	5.38011243	0.21288148	5.93551	354.93416	220.68008	19940326.32	JPLG52
D/1993 F2-H (Shoemaker-Levy 9)	49480	5.37997339	0.21177932	5.91287	354.94843	220.72831	19940327.08	JPLH43
D/1993 F2-K (Shoemaker-Levy 9)	49480	5.37977493	0.21042545	5.88507	354.96756	220.78897	19940328.05	JPLK45
D/1993 F2-L (Shoemaker-Levy 9)	49480	5.37963171	0.20936108	5.86313	354.98453	220.83751	19940328.85	JPLL49
D/1993 F2-N (Shoemaker-Levy 9)	49480	5.37953629	0.20827689	5.84046	354.99998	220.88627	19940329.63	JPLN36
